Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Import Grand-Est;Import Auvergne-Rhône-Alpes;Import Nouvelle-Aquitaine;Import Bourgogne-Franche-Comté;Import Bretagne;Import Centre-Val de Loire;Import Ile-de-France;Import Occitanie;Import Hauts-de-France;Import Normandie;Import Pays-de-la-Loire;Import PACA;Import Espagne;Import Suisse;Import Royaume-Uni;Import Italie;Import Allemagne;Import Belgique;Import Luxembourg;Export Grand-Est;Export Auvergne-Rhône-Alpes;Export Nouvelle-Aquitaine;Export Bourgogne-Franche-Comté;Export Bretagne;Export Centre-Val de Loire;Export Ile-de-France;Export Occitanie;Export Hauts-de-France;Export Normandie;Export Pays-de-la-Loire;Export PACA;Export Espagne;Export Suisse;Export Royaume-Uni;Export Italie;Export Allemagne;Export Belgique;Export Luxembourg;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 64
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-04;19:45;2020-05-04T19:45:00+02:00;3632;150;;13;79;942;0;87;2363;-;105;-;;-;-;;2929;-;-;-;-;-;;-;0;;;;-;-295;-;;-;-;;-240;;-;-;-;-;;-;-137;;;;4.13;4.53;;;0.36;27.08;2.18;5.8;25.94;28.82;2.4;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-04;20:00;2020-05-04T20:00:00+02:00;3633;149;;11;43;929;0;86;2416;-;109;-;;-;-;;2951;-;-;-;-;-;;-;0;;;;-;-271;-;;-;-;;-248;;-;-;-;-;;-;-127;;;;4.1;4.5;;;0.3;22.92;1.18;3.16;25.57;28.42;2.37;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-04;20:15;2020-05-04T20:15:00+02:00;3565;150;;11;31;1110;0;86;2177;-;97;-;;-;-;;2806;-;-;-;-;-;;-;0;;;;-;-306;-;;-;-;;-247;;-;-;-;-;;-;-173;;;;4.21;4.53;;;0.31;22.92;0.87;2.28;31.14;33.96;2.41;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-04;20:30;2020-05-04T20:30:00+02:00;3594;148;;10;22;1105;0;87;2222;-;100;-;;-;-;;2803;-;-;-;-;-;;-;0;;;;-;-306;-;;-;-;;-250;;-;-;-;-;;-;-125;;;;4.12;4.47;;;0.28;20.83;0.61;1.62;30.75;33.8;2.42;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-04;21:15;2020-05-04T21:15:00+02:00;3442;150;;9;14;1147;0;87;2035;-;88;-;;-;-;;2586;-;-;-;-;-;;-;0;;;;-;-269;-;;-;-;;-251;;-;-;-;-;;-;-119;;;;4.36;4.53;;;0.26;18.75;0.41;1.03;33.32;35.09;2.53;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;00:15;2020-05-05T00:15:00+02:00;3636;138;;6;0;1228;0;87;2179;-;98;-;;-;-;;2675;-;-;-;-;-;;-;0;;;;-;-240;-;;-;-;;-216;;-;-;-;-;;-;-139;;;;3.8;4.17;;;0.17;12.5;0.0;0.0;33.77;37.57;2.39;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;00:45;2020-05-05T00:45:00+02:00;3378;136;;13;0;1220;0;87;1921;-;85;-;;-;-;;2545;-;-;-;-;-;;-;0;;;;-;-322;-;;-;-;;-218;;-;-;-;-;;-;-168;;;;4.03;4.11;;;0.38;27.08;0.0;0.0;36.12;37.32;2.58;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;01:30;2020-05-05T01:30:00+02:00;3341;137;;13;0;1204;0;86;1901;-;94;-;;-;-;;2383;-;-;-;-;-;;-;0;;;;-;-250;-;;-;-;;-196;;-;-;-;-;;-;-130;;;;4.1;4.14;;;0.39;27.08;0.0;0.0;36.04;36.83;2.57;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;02:00;2020-05-05T02:00:00+02:00;3336;138;;13;0;1221;0;86;1878;-;103;-;;-;-;;2320;-;-;-;-;-;;-;0;;;;-;-218;-;;-;-;;-197;;-;-;-;-;;-;-129;;;;4.14;4.17;;;0.39;27.08;0.0;0.0;36.6;37.35;2.58;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;02:15;2020-05-05T02:15:00+02:00;3494;136;;14;0;1183;0;87;2073;-;134;-;;-;-;;2428;-;-;-;-;-;;-;0;;;;-;-169;-;;-;-;;-160;;-;-;-;-;;-;-158;;;;3.89;4.11;;;0.4;29.17;0.0;0.0;33.86;36.19;2.49;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;02:30;2020-05-05T02:30:00+02:00;3373;137;;12;0;1170;0;86;1968;-;125;-;;-;-;;2350;-;-;-;-;-;;-;0;;;;-;-191;-;;-;-;;-158;;-;-;-;-;;-;-159;;;;4.06;4.14;;;0.36;25.0;0.0;0.0;34.69;35.79;2.55;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;03:30;2020-05-05T03:30:00+02:00;3050;137;;12;0;1008;0;86;1807;-;125;-;;-;-;;2114;-;-;-;-;-;;-;0;;;;-;-154;-;;-;-;;-152;;-;-;-;-;;-;-125;;;;4.49;4.14;;;0.39;25.0;0.0;0.0;33.05;30.84;2.82;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;06:00;2020-05-05T06:00:00+02:00;2947;159;;14;0;1052;0;87;1637;-;133;-;;-;-;;2068;-;-;-;-;-;;-;0;;;;-;-304;-;;-;-;;-150;;-;-;-;-;;-;-110;;;;5.4;4.81;;;0.48;29.17;0.0;0.0;35.7;32.18;2.95;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;06:15;2020-05-05T06:15:00+02:00;3051;160;;14;10;1178;0;86;1604;-;139;-;;-;-;;2043;-;-;-;-;-;;-;0;;;;-;-294;-;;-;-;;-155;;-;-;-;-;;-;-129;;;;5.24;4.84;;;0.46;29.17;0.33;0.73;38.61;36.04;2.82;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;07:30;2020-05-05T07:30:00+02:00;3020;193;;15;78;1267;0;86;1380;-;126;-;;-;-;;1863;-;-;-;-;-;;-;0;;;;-;-285;-;;-;-;;-197;;-;-;-;-;;-;-128;;;;6.39;5.83;;;0.5;31.25;2.58;5.73;41.95;38.76;2.85;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;08:45;2020-05-05T08:45:00+02:00;3274;299;;14;234;1410;0;86;1231;-;116;-;;-;-;;1807;-;-;-;-;-;;-;0;;;;-;-301;-;;-;-;;-238;;-;-;-;-;;-;-151;;;;9.13;9.04;;;0.43;29.17;7.15;17.19;43.07;43.13;2.63;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;10:30;2020-05-05T10:30:00+02:00;3437;409;;11;500;1393;0;86;1039;-;55;-;;-;-;;1806;-;-;-;-;-;;-;0;;;;-;-417;-;;-;-;;-250;;-;-;-;-;;-;-156;;;;11.9;12.36;;;0.32;22.92;14.55;36.74;40.53;42.61;2.5;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;12:30;2020-05-05T12:30:00+02:00;3755;464;;10;737;1349;0;86;1109;-;80;-;;-;-;;1820;-;-;-;-;-;;-;0;;;;-;-387;-;;-;-;;-263;;-;-;-;-;;-;-141;;;;12.36;14.03;;;0.27;20.83;19.63;54.15;35.93;41.27;2.29;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;16:30;2020-05-05T16:30:00+02:00;3533;706;;3;558;1183;0;87;997;-;101;-;;-;-;;1636;-;-;-;-;-;;-;0;;;;-;-390;-;;-;-;;-201;;-;-;-;-;;-;-149;;;;19.98;21.34;;;0.08;6.25;15.79;41.0;33.48;36.19;2.46;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;16:45;2020-05-05T16:45:00+02:00;3418;649;;3;493;1176;0;86;1012;-;103;-;;-;-;;1646;-;-;-;-;-;;-;0;;;;-;-379;-;;-;-;;-202;;-;-;-;-;;-;-157;;;;18.99;19.62;;;0.09;6.25;14.42;36.22;34.41;35.97;2.52;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;20:45;2020-05-05T20:45:00+02:00;3593;820;;1;16;1222;0;86;1447;-;105;-;;-;-;;1924;-;-;-;-;-;;-;0;;;;-;-170;-;;-;-;;-255;;-;-;-;-;;-;-158;;;;22.82;24.79;;;0.03;2.08;0.45;1.18;34.01;37.38;2.39;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-05;22:00;2020-05-05T22:00:00+02:00;3401;716;;2;9;1139;0;86;1448;-;105;-;;-;-;;1920;-;-;-;-;-;;-;0;;;;-;-155;-;;-;-;;-253;;-;-;-;-;;-;-169;;;;21.05;21.64;;;0.06;4.17;0.26;0.66;33.49;34.84;2.53;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;01:15;2020-05-06T01:15:00+02:00;3359;737;;8;0;1047;0;87;1479;-;165;-;;-;-;;1814;-;-;-;-;-;;-;0;;;;-;-132;-;;-;-;;-226;;-;-;-;-;;-;-142;;;;21.94;22.28;;;0.24;16.67;0.0;0.0;31.17;32.03;2.59;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;02:30;2020-05-06T02:30:00+02:00;3380;739;;15;0;1035;0;87;1505;-;148;-;;-;-;;1869;-;-;-;-;-;;-;0;;;;-;-144;-;;-;-;;-197;;-;-;-;-;;-;-171;;;;21.86;22.34;;;0.44;31.25;0.0;0.0;30.62;31.66;2.57;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;03:00;2020-05-06T03:00:00+02:00;3134;737;;16;0;1014;0;86;1282;-;111;-;;-;-;;1676;-;-;-;-;-;;-;0;;;;-;-157;-;;-;-;;-190;;-;-;-;-;;-;-158;;;;23.52;22.28;;;0.51;33.33;0.0;0.0;32.35;31.02;2.74;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;06:15;2020-05-06T06:15:00+02:00;2958;738;;19;13;1052;0;86;1050;-;119;-;;-;-;;1478;-;-;-;-;-;;-;0;;;;-;-206;-;;-;-;;-181;;-;-;-;-;;-;-160;;;;24.95;22.31;;;0.64;39.58;0.44;0.96;35.56;32.18;2.91;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;07:45;2020-05-06T07:45:00+02:00;3094;828;;19;108;1063;0;87;990;-;102;-;;-;-;;1486;-;-;-;-;-;;-;0;;;;-;-238;-;;-;-;;-207;;-;-;-;-;;-;-154;;;;26.76;25.03;;;0.61;39.58;3.49;7.94;34.36;32.52;2.81;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;08:00;2020-05-06T08:00:00+02:00;3183;853;;20;158;1055;0;87;1011;-;100;-;;-;-;;1526;-;-;-;-;-;;-;0;;;;-;-241;-;;-;-;;-202;;-;-;-;-;;-;-173;;;;26.8;25.79;;;0.63;41.67;4.96;11.61;33.14;32.27;2.73;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;09:00;2020-05-06T09:00:00+02:00;3386;753;;23;431;1047;0;86;1045;-;72;-;;-;-;;1635;-;-;-;-;-;;-;0;;;;-;-286;-;;-;-;;-240;;-;-;-;-;;-;-137;;;;22.24;22.76;;;0.68;47.92;12.73;31.67;30.92;32.03;2.54;29.35;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;11:15;2020-05-06T11:15:00+02:00;3617;620;;32;924;905;0;87;1050;-;33;-;;-;-;;1659;-;-;-;-;-;;-;0;;;;-;-239;-;;-;-;;-282;;-;-;-;-;;-;-120;;;;17.14;18.74;;;0.88;66.67;25.55;67.89;25.02;27.68;2.41;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;15:00;2020-05-06T15:00:00+02:00;3670;650;;34;1043;850;0;91;1002;-;72;-;;-;-;;1640;-;-;-;-;-;;-;0;;;;-;-319;-;;-;-;;-234;;-;-;-;-;;-;-157;;;;17.71;19.65;;;0.93;70.83;28.42;76.63;23.16;26.0;2.48;31.06;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;15:45;2020-05-06T15:45:00+02:00;3476;705;;36;984;750;0;91;910;-;83;-;;-;-;;1542;-;-;-;-;-;;-;0;;;;-;-363;-;;-;-;;-208;;-;-;-;-;;-;-144;;;;20.28;21.31;;;1.04;75.0;28.31;72.3;21.58;22.94;2.62;31.06;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;16:15;2020-05-06T16:15:00+02:00;3427;653;;38;912;796;0;91;938;-;84;-;;-;-;;1604;-;-;-;-;-;;-;0;;;;-;-378;-;;-;-;;-215;;-;-;-;-;;-;-157;;;;19.05;19.74;;;1.11;79.17;26.61;67.01;23.23;24.35;2.66;31.06;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;17:15;2020-05-06T17:15:00+02:00;3267;640;;37;722;859;0;92;916;-;90;-;;-;-;;1556;-;-;-;-;-;;-;0;;;;-;-375;-;;-;-;;-214;;-;-;-;-;;-;-141;;;;19.59;19.35;;;1.13;77.08;22.1;53.05;26.29;26.28;2.82;31.4;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;18:00;2020-05-06T18:00:00+02:00;3293;672;;35;533;959;0;87;1007;-;102;-;;-;-;;1613;-;-;-;-;-;;-;0;;;;-;-317;-;;-;-;;-216;;-;-;-;-;;-;-175;;;;20.41;20.31;;;1.06;72.92;16.19;39.16;29.12;29.34;2.64;29.69;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;18:30;2020-05-06T18:30:00+02:00;3342;658;;34;396;1030;0;100;1122;-;91;-;;-;-;;1761;-;-;-;-;-;;-;0;;;;-;-338;-;;-;-;;-231;;-;-;-;-;;-;-162;;;;19.69;19.89;;;1.02;70.83;11.85;29.1;30.82;31.51;2.99;34.13;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-06;18:45;2020-05-06T18:45:00+02:00;3388;717;;34;319;1030;0;100;1189;-;92;-;;-;-;;1768;-;-;-;-;-;;-;0;;;;-;-296;-;;-;-;;-229;;-;-;-;-;;-;-147;;;;21.16;21.67;;;1.0;70.83;9.42;23.44;30.4;31.51;2.95;34.13;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;00:45;2020-05-07T00:45:00+02:00;3302;718;;27;0;1128;0;101;1327;-;127;-;;-;-;;1735;-;-;-;-;-;;-;0;;;;-;-145;-;;-;-;;-256;;-;-;-;-;;-;-134;;;;21.74;21.7;;;0.82;56.25;0.0;0.0;34.16;34.51;3.06;34.47;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;01:15;2020-05-07T01:15:00+02:00;3404;781;;24;0;1128;0;96;1375;-;126;-;;-;-;;1794;-;-;-;-;-;;-;0;;;;-;-151;-;;-;-;;-238;;-;-;-;-;;-;-156;;;;22.94;23.61;;;0.71;50.0;0.0;0.0;33.14;34.51;2.82;32.76;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;03:00;2020-05-07T03:00:00+02:00;3155;826;;18;0;817;0;104;1390;-;164;-;;-;-;;1754;-;-;-;-;-;;-;0;;;;-;-184;-;;-;-;;-195;;-;-;-;-;;-;-149;;;;26.18;24.97;;;0.57;37.5;0.0;0.0;25.9;24.99;3.3;35.49;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;04:30;2020-05-07T04:30:00+02:00;2847;812;;12;0;880;0;104;1040;-;129;-;;-;-;;1525;-;-;-;-;-;;-;0;;;;-;-257;-;;-;-;;-192;;-;-;-;-;;-;-165;;;;28.52;24.55;;;0.42;25.0;0.0;0.0;30.91;26.92;3.65;35.49;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;06:45;2020-05-07T06:45:00+02:00;2901;853;;7;23;1226;0;106;686;-;87;-;;-;-;;1342;-;-;-;-;-;;-;0;;;;-;-318;-;;-;-;;-252;;-;-;-;-;;-;-173;;;;29.4;25.79;;;0.24;14.58;0.79;1.69;42.26;37.5;3.65;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;07:15;2020-05-07T07:15:00+02:00;2895;828;;6;49;1252;0;107;652;-;81;-;;-;-;;1377;-;-;-;-;-;;-;0;;;;-;-371;-;;-;-;;-281;;-;-;-;-;;-;-153;;;;28.6;25.03;;;0.21;12.5;1.69;3.6;43.25;38.3;3.7;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;11:15;2020-05-07T11:15:00+02:00;3562;721;;1;898;910;0;104;928;-;71;-;;-;-;;1578;-;-;-;-;-;;-;0;;;;-;-285;-;;-;-;;-280;;-;-;-;-;;-;-156;;;;20.24;21.8;;;0.03;2.08;25.21;65.98;25.55;27.84;2.92;35.49;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;16:30;2020-05-07T16:30:00+02:00;3437;775;;9;802;1010;0;107;734;-;104;-;;-;-;;1364;-;-;-;-;-;;-;0;;;;-;-365;-;;-;-;;-195;;-;-;-;-;;-;-173;;;;22.55;23.43;;;0.26;18.75;23.33;58.93;29.39;30.9;3.11;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;18:45;2020-05-07T18:45:00+02:00;3357;844;;4;298;1175;0;108;928;-;81;-;;-;-;;1706;-;-;-;-;-;;-;0;;;;-;-434;-;;-;-;;-244;;-;-;-;-;;-;-181;;;;25.14;25.51;;;0.12;8.33;8.88;21.9;35.0;35.94;3.22;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;20:15;2020-05-07T20:15:00+02:00;3522;896;;2;49;1458;0;107;1010;-;90;-;;-;-;;1780;-;-;-;-;-;;-;0;;;;-;-419;-;;-;-;;-268;;-;-;-;-;;-;-173;;;;25.44;27.09;;;0.06;4.17;1.39;3.6;41.4;44.6;3.04;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;20:45;2020-05-07T20:45:00+02:00;3475;834;;1;29;1372;0;108;1132;-;92;-;;-;-;;1887;-;-;-;-;-;;-;0;;;;-;-403;-;;-;-;;-260;;-;-;-;-;;-;-183;;;;24.0;25.21;;;0.03;2.08;0.83;2.13;39.48;41.97;3.11;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;21:00;2020-05-07T21:00:00+02:00;3412;826;;1;25;1376;0;105;1078;-;79;-;;-;-;;1823;-;-;-;-;-;;-;0;;;;-;-391;-;;-;-;;-248;;-;-;-;-;;-;-185;;;;24.21;24.97;;;0.03;2.08;0.73;1.84;40.33;42.09;3.08;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;21:15;2020-05-07T21:15:00+02:00;3441;860;;1;25;1413;0;105;1037;-;74;-;;-;-;;1734;-;-;-;-;-;;-;0;;;;-;-375;-;;-;-;;-237;;-;-;-;-;;-;-159;;;;24.99;26.0;;;0.03;2.08;0.73;1.84;41.06;43.22;3.05;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;22:30;2020-05-07T22:30:00+02:00;3347;905;;1;0;1425;0;103;912;-;87;-;;-;-;;1783;-;-;-;-;-;;-;0;;;;-;-512;-;;-;-;;-248;;-;-;-;-;;-;-197;;;;27.04;27.36;;;0.03;2.08;0.0;0.0;42.58;43.59;3.08;35.15;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;23:00;2020-05-07T23:00:00+02:00;3648;880;;1;0;1525;0;104;1138;-;81;-;;-;-;;1974;-;-;-;-;-;;-;0;;;;-;-541;-;;-;-;;-196;;-;-;-;-;;-;-179;;;;24.12;26.6;;;0.03;2.08;0.0;0.0;41.8;46.65;2.85;35.49;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;23:15;2020-05-07T23:15:00+02:00;4020;885;;1;0;1443;0;103;1588;-;121;-;;-;-;;2353;-;-;-;-;-;;-;0;;;;-;-516;-;;-;-;;-221;;-;-;-;-;;-;-150;;;;22.01;26.75;;;0.02;2.08;0.0;0.0;35.9;44.14;2.56;35.15;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-07;23:45;2020-05-07T23:45:00+02:00;3761;920;;1;0;1449;0;107;1284;-;113;-;;-;-;;2098;-;-;-;-;-;;-;0;;;;-;-518;-;;-;-;;-232;;-;-;-;-;;-;-177;;;;24.46;27.81;;;0.03;2.08;0.0;0.0;38.53;44.33;2.84;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;02:00;2020-05-08T02:00:00+02:00;3206;131;;0;0;1328;0;108;1639;-;95;-;;-;-;;2275;-;-;-;-;-;;-;0;;;;-;-339;-;;-;-;;-224;;-;-;-;-;;-;-167;;;;4.09;3.96;;;0.0;0.0;0.0;0.0;41.42;40.62;3.37;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;02:30;2020-05-08T02:30:00+02:00;3256;129;;1;0;1285;0;109;1733;-;105;-;;-;-;;2389;-;-;-;-;-;;-;0;;;;-;-382;-;;-;-;;-200;;-;-;-;-;;-;-179;;;;3.96;3.9;;;0.03;2.08;0.0;0.0;39.47;39.31;3.35;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;03:00;2020-05-08T03:00:00+02:00;3020;130;;1;0;1098;0;107;1685;-;85;-;;-;-;;2290;-;-;-;-;-;;-;0;;;;-;-302;-;;-;-;;-200;;-;-;-;-;;-;-189;;;;4.3;3.93;;;0.03;2.08;0.0;0.0;36.36;33.59;3.54;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;03:15;2020-05-08T03:15:00+02:00;2986;130;;1;0;1070;0;109;1676;-;93;-;;-;-;;2218;-;-;-;-;-;;-;0;;;;-;-283;-;;-;-;;-184;;-;-;-;-;;-;-168;;;;4.35;3.93;;;0.03;2.08;0.0;0.0;35.83;32.73;3.65;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;04:45;2020-05-08T04:45:00+02:00;2748;130;;2;0;907;0;109;1600;-;107;-;;-;-;;2178;-;-;-;-;-;;-;0;;;;-;-347;-;;-;-;;-155;;-;-;-;-;;-;-183;;;;4.73;3.93;;;0.07;4.17;0.0;0.0;33.01;27.75;3.97;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;06:45;2020-05-08T06:45:00+02:00;2703;131;;1;35;881;-50;109;1597;-;134;-;;-;-;;2131;-;-;-;-;-;;-;0;;;;-;-357;-;;-;-;;-110;;-;-;-;-;;-;-201;;;;4.85;3.96;;;0.04;2.08;1.29;2.57;32.59;26.95;4.03;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;07:45;2020-05-08T07:45:00+02:00;2806;129;;1;134;962;0;109;1471;-;134;-;;-;-;;2008;-;-;-;-;-;;-;0;;;;-;-371;-;;-;-;;-115;;-;-;-;-;;-;-185;;;;4.6;3.9;;;0.04;2.08;4.78;9.85;34.28;29.43;3.88;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;08:00;2020-05-08T08:00:00+02:00;2795;129;;2;159;975;0;109;1421;-;106;-;;-;-;;2024;-;-;-;-;-;;-;0;;;;-;-378;-;;-;-;;-129;;-;-;-;-;;-;-203;;;;4.62;3.9;;;0.07;4.17;5.69;11.68;34.88;29.83;3.9;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;08:15;2020-05-08T08:15:00+02:00;2803;131;;2;189;910;0;107;1464;-;102;-;;-;-;;2031;-;-;-;-;-;;-;0;;;;-;-346;-;;-;-;;-134;;-;-;-;-;;-;-189;;;;4.67;3.96;;;0.07;4.17;6.74;13.89;32.47;27.84;3.82;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;08:30;2020-05-08T08:30:00+02:00;2853;129;;2;252;904;0;107;1459;-;100;-;;-;-;;2017;-;-;-;-;-;;-;0;;;;-;-350;-;;-;-;;-141;;-;-;-;-;;-;-168;;;;4.52;3.9;;;0.07;4.17;8.83;18.52;31.69;27.65;3.75;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;10:45;2020-05-08T10:45:00+02:00;3292;130;;6;825;1096;0;109;1126;-;29;-;;-;-;;1872;-;-;-;-;-;;-;0;;;;-;-358;-;;-;-;;-224;;-;-;-;-;;-;-193;;;;3.95;3.93;;;0.18;12.5;25.06;60.62;33.29;33.53;3.31;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;11:00;2020-05-08T11:00:00+02:00;3266;130;;6;859;1096;0;107;1068;-;26;-;;-;-;;1821;-;-;-;-;-;;-;0;;;;-;-349;-;;-;-;;-231;;-;-;-;-;;-;-199;;;;3.98;3.93;;;0.18;12.5;26.3;63.12;33.56;33.53;3.28;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;11:45;2020-05-08T11:45:00+02:00;3402;130;;9;935;1190;0;108;1031;-;21;-;;-;-;;1805;-;-;-;-;-;;-;0;;;;-;-384;-;;-;-;;-240;;-;-;-;-;;-;-172;;;;3.82;3.93;;;0.26;18.75;27.48;68.7;34.98;36.4;3.17;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;12:30;2020-05-08T12:30:00+02:00;3635;130;;12;997;1236;0;107;1152;-;45;-;;-;-;;1858;-;-;-;-;-;;-;0;;;;-;-357;-;;-;-;;-248;;-;-;-;-;;-;-145;;;;3.58;3.93;;;0.33;25.0;27.43;73.25;34.0;37.81;2.94;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;13:45;2020-05-08T13:45:00+02:00;3473;131;;18;1019;1282;0;106;917;-;41;-;;-;-;;1728;-;-;-;-;-;;-;0;;;;-;-452;-;;-;-;;-220;;-;-;-;-;;-;-179;;;;3.77;3.96;;;0.52;37.5;29.34;74.87;36.91;39.22;3.05;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;14:15;2020-05-08T14:15:00+02:00;3496;116;;21;982;1198;0;107;1071;-;69;-;;-;-;;1800;-;-;-;-;-;;-;0;;;;-;-435;-;;-;-;;-189;;-;-;-;-;;-;-173;;;;3.32;3.51;;;0.6;43.75;28.09;72.15;34.27;36.65;3.06;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;15:30;2020-05-08T15:30:00+02:00;3331;117;;22;933;1069;0;110;1080;-;92;-;;-;-;;1742;-;-;-;-;-;;-;0;;;;-;-398;-;;-;-;;-140;;-;-;-;-;;-;-215;;;;3.51;3.54;;;0.66;45.83;28.01;68.55;32.09;32.7;3.3;37.54;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-08;16:00;2020-05-08T16:00:00+02:00;3225;118;;21;857;1049;0;108;1073;-;76;-;;-;-;;1721;-;-;-;-;-;;-;0;;;;-;-412;-;;-;-;;-133;;-;-;-;-;;-;-180;;;;3.66;3.57;;;0.65;43.75;26.57;62.97;32.53;32.09;3.35;36.86;
